job_id,user,account,partition,qos,wallclock_req,nodes_req,processors_req,gpus_req,mem_req,submit_time,start_time,end_time,run_time,state,name,work_dir,submit_line
532209,user0014,account0003,partition001,normal,172800.0,10,10,0,0.0,2019-01-01 08:55:55,2019-01-01 08:55:56,2019-01-02 12:39:41,99825.0,COMPLETED,name00005115,work_dir00003818,submit_line00000001
532207,user0014,account0003,partition001,normal,172800.0,10,10,0,0.0,2019-01-01 08:55:55,2019-01-01 08:55:56,2019-01-02 11:56:31,97235.0,COMPLETED,name00004370,work_dir00003871,submit_line00000001
532208,user0014,account0003,partition001,normal,172800.0,10,10,0,0.0,2019-01-01 08:55:55,2019-01-01 08:55:56,2019-01-02 21:16:57,130861.0,COMPLETED,name00005114,work_dir00003820,submit_line00000001
532210,user0014,account0003,partition001,normal,172800.0,10,10,0,0.0,2019-01-01 08:55:55,2019-01-01 08:55:56,2019-01-02 12:49:08,100392.0,COMPLETED,name00005116,work_dir00003817,submit_line00000001
532211,user0014,account0003,partition001,normal,172800.0,10,10,0,0.0,2019-01-01 08:55:55,2019-01-01 08:55:56,2019-01-02 13:09:03,101587.0,COMPLETED,name00005117,work_dir00003819,submit_line00000001
532212,user0014,account0003,partition001,normal,172800.0,10,10,0,0.0,2019-01-01 08:57:35,2019-01-01 08:57:35,2019-01-02 11:40:44,96189.0,COMPLETED,name00005124,work_dir00003870,submit_line00000001
532213,user0014,account0003,partition009,normal,259200.0,1,1,0,0.0,2019-01-01 09:40:17,2019-01-01 09:40:17,2019-01-01 09:40:23,6.0,COMPLETED,name00000005,work_dir00004169,submit_line00000001
532217,user0014,account0003,partition001,normal,172800.0,10,10,0,0.0,2019-01-01 10:28:37,2019-01-01 10:28:37,2019-01-01 10:29:44,67.0,COMPLETED,name00004370,work_dir00004170,submit_line00000001
532218,user0014,account0003,partition001,normal,172800.0,10,10,0,0.0,2019-01-01 10:31:22,2019-01-01 10:31:22,2019-01-01 10:34:09,167.0,COMPLETED,name00004370,work_dir00004170,submit_line00000001
532219,user0014,account0003,partition001,normal,172800.0,30,30,0,0.0,2019-01-01 10:36:11,2019-01-01 10:36:12,2019-01-01 10:39:25,193.0,COMPLETED,name00003748,work_dir00004171,submit_line00000001
532220,user0014,account0003,partition001,normal,172800.0,30,30,0,0.0,2019-01-01 10:39:34,2019-01-01 10:39:35,2019-01-01 10:45:23,348.0,COMPLETED,name00003748,work_dir00004171,submit_line00000001
532221,user0014,account0003,partition001,normal,172800.0,30,30,0,0.0,2019-01-01 10:46:07,2019-01-01 10:46:07,2019-01-01 10:51:50,343.0,COMPLETED,name00003748,work_dir00004171,submit_line00000001
532222,user0014,account0003,partition001,normal,172800.0,30,30,0,0.0,2019-01-01 10:53:35,2019-01-01 10:53:36,2019-01-01 10:59:25,349.0,COMPLETED,name00003748,work_dir00004171,submit_line00000001
532223,user0014,account0003,partition001,normal,172800.0,30,30,0,0.0,2019-01-01 10:59:40,2019-01-01 10:59:41,2019-01-01 11:05:31,350.0,COMPLETED,name00003748,work_dir00004171,submit_line00000001
532225,user0014,account0003,partition001,normal,172800.0,30,30,0,0.0,2019-01-01 11:59:41,2019-01-01 11:59:41,2019-01-03 11:59:54,172813.0,TIMEOUT,name00003748,work_dir00004169,submit_line00000001
532235,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:49,2019-01-01 12:28:49,2019-01-01 12:35:25,396.0,COMPLETED,name00002836,work_dir00004017,submit_line00000001
532238,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:49,2019-01-01 12:28:49,2019-01-01 12:35:22,393.0,COMPLETED,name00002833,work_dir00004018,submit_line00000001
532236,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:49,2019-01-01 12:28:49,2019-01-01 12:35:23,394.0,COMPLETED,name00002834,work_dir00004020,submit_line00000001
532237,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:49,2019-01-01 12:28:49,2019-01-01 12:35:41,412.0,COMPLETED,name00002835,work_dir00004023,submit_line00000001
532232,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:49,2019-01-01 12:28:49,2019-01-01 12:35:26,397.0,COMPLETED,name00003113,work_dir00004014,submit_line00000001
532231,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:49,2019-01-01 12:28:49,2019-01-01 12:35:46,417.0,COMPLETED,name00003097,work_dir00004019,submit_line00000001
532234,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:49,2019-01-01 12:28:49,2019-01-01 12:35:39,410.0,COMPLETED,name00002837,work_dir00004016,submit_line00000001
532226,user0002,account0001,partition008,normal,1800.0,21,21,0,0.0,2019-01-01 12:28:49,2019-01-01 12:28:49,2019-01-01 12:48:08,1159.0,COMPLETED,name00005356,work_dir00004172,submit_line00000001
532229,user0002,account0001,partition008,normal,1800.0,10,10,0,0.0,2019-01-01 12:28:49,2019-01-01 12:28:49,2019-01-01 12:48:05,1156.0,COMPLETED,name00005357,work_dir00004173,submit_line00000001
532233,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:49,2019-01-01 12:28:49,2019-01-01 12:35:29,400.0,COMPLETED,name00003091,work_dir00004012,submit_line00000001
532230,user0002,account0001,partition008,normal,1800.0,25,25,0,0.0,2019-01-01 12:28:49,2019-01-01 12:28:49,2019-01-01 12:35:13,384.0,COMPLETED,name00005358,work_dir00004174,submit_line00000001
532227,user0002,account0001,partition008,normal,1800.0,2,2,0,0.0,2019-01-01 12:28:49,2019-01-01 12:28:49,2019-01-01 12:47:39,1130.0,COMPLETED,name00005359,work_dir00004175,submit_line00000001
532228,user0002,account0001,partition008,normal,1800.0,16,16,0,0.0,2019-01-01 12:28:49,2019-01-01 12:28:49,2019-01-01 12:47:57,1148.0,COMPLETED,name00005352,work_dir00004156,submit_line00000001
532257,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:50,2019-01-01 12:28:54,2019-01-01 12:35:50,416.0,COMPLETED,name00003607,work_dir00004043,submit_line00000001
532247,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:50,2019-01-01 12:28:54,2019-01-01 12:35:45,411.0,COMPLETED,name00003486,work_dir00004042,submit_line00000001
532242,user0002,account0001,partition008,normal,1800.0,35,35,0,0.0,2019-01-01 12:28:50,2019-01-01 12:28:54,2019-01-01 12:35:44,410.0,COMPLETED,name00003591,work_dir00004032,submit_line00000001
532240,user0002,account0001,partition008,normal,1800.0,35,35,0,0.0,2019-01-01 12:28:50,2019-01-01 12:28:54,2019-01-01 12:29:45,51.0,COMPLETED,name00005332,work_dir00004039,submit_line00000001
532262,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:50,2019-01-01 12:28:54,2019-01-01 12:35:48,414.0,COMPLETED,name00003465,work_dir00004176,submit_line00000001
532261,user0002,account0001,partition008,normal,1800.0,35,35,0,0.0,2019-01-01 12:28:50,2019-01-01 12:28:54,2019-01-01 12:35:52,418.0,COMPLETED,name00005329,work_dir00004035,submit_line00000001
532256,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:50,2019-01-01 12:28:54,2019-01-01 12:35:47,413.0,COMPLETED,name00005333,work_dir00004046,submit_line00000001
532253,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:50,2019-01-01 12:28:54,2019-01-01 12:35:50,416.0,COMPLETED,name00003112,work_dir00004029,submit_line00000001
532263,user0002,account0001,partition008,normal,1800.0,35,35,0,0.0,2019-01-01 12:28:50,2019-01-01 12:28:54,2019-01-01 12:35:51,417.0,COMPLETED,name00005348,work_dir00004160,submit_line00000001
532248,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:50,2019-01-01 12:28:54,2019-01-01 12:35:39,405.0,COMPLETED,name00003464,work_dir00004040,submit_line00000001
532239,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:50,2019-01-01 12:28:54,2019-01-01 12:34:57,363.0,COMPLETED,name00002839,work_dir00004051,submit_line00000001
532249,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:50,2019-01-01 12:28:54,2019-01-01 12:35:46,412.0,COMPLETED,name00003469,work_dir00004033,submit_line00000001
532250,user0002,account0001,partition008,normal,1800.0,16,16,0,0.0,2019-01-01 12:28:50,2019-01-01 12:28:54,2019-01-01 12:35:47,413.0,COMPLETED,name00005360,work_dir00004177,submit_line00000001
532264,user0002,account0001,partition008,normal,1800.0,36,36,0,0.0,2019-01-01 12:28:50,2019-01-01 12:28:54,2019-01-01 12:35:44,410.0,COMPLETED,name00003485,work_dir00004050,submit_line00000001
